flow,date
4.331969122083151,1969-10-02
4.506872962722231,1969-10-03
5.034706943182393,1969-10-04
5.5711485267960255,1969-10-05
2.437431169322778,1969-10-06
4.5155136876896815,1969-10-07
5.7031540297719525,1969-10-08
4.330824446923529,1969-10-09
1.8185740711934306,1969-10-10
3.345918046792338,1969-10-11
5.237229342162566,1969-10-12
2.1556937728953107,1969-10-13
2.846380551810127,1969-10-14
3.922669843489385,1969-10-15
2.209564656576535,1969-10-16
1.5031119885736348,1969-10-17
0.017415793311308825,1969-10-18
1.3740414575851632,1969-10-19
3.5910074380855894,1969-10-20
5.053367396797573,1969-10-21
5.281382771237024,1969-10-22
4.119098851531908,1969-10-23
6.2998771841206045,1969-10-24
3.436885201835784,1969-10-25
4.895891492570624,1969-10-26
6.222105387420182,1969-10-27
6.458179772500619,1969-10-28
4.02486131981115,1969-10-29
4.315710559187893,1969-10-30
3.187336285889839,1969-10-31
3.6257216320797427,1969-11-01
5.238687756540663,1969-11-02
1.7412959748193684,1969-11-03
2.83031422484085,1969-11-04
2.372003247851606,1969-11-05
1.8874486422341337,1969-11-06
3.448827483248076,1969-11-07
1.5343791803636706,1969-11-08
0.001,1969-11-09
0.7643884704844555,1969-11-10
1.1154802470538503,1969-11-11
1.9352932255578308,1969-11-12
1.6940143576867808,1969-11-13
3.011849772521498,1969-11-14
0.2239683415984598,1969-11-15
1.9230168812157058,1969-11-16
0.9691436082348024,1969-11-17
1.501926109508903,1969-11-18
0.001,1969-11-19
0.001,1969-11-20
0.001,1969-11-21
0.001,1969-11-22
1.3507865743321652,1969-11-23
1.1343708379747461,1969-11-24
0.585200757131809,1969-11-25
0.001,1969-11-26
0.5080047758784483,1969-11-27
0.001,1969-11-28
0.001,1969-11-29
1.221056759593893,1969-11-30
0.001,1969-12-01
0.5395300964155281,1969-12-02
0.001,1969-12-03
1.300088559546058,1969-12-04
0.001,1969-12-05
0.5100456146381706,1969-12-06
0.03957708637960458,1969-12-07
0.5929433905302639,1969-12-08
1.1456437866346132,1969-12-09
1.5256387450608797,1969-12-10
1.2728860577580554,1969-12-11
1.756702980035168,1969-12-12
0.5443643744369535,1969-12-13
0.9667277189440673,1969-12-14
0.001,1969-12-15
0.001,1969-12-16
0.001,1969-12-17
0.14275530044697135,1969-12-18
0.001,1969-12-19
0.6404326127219804,1969-12-20
1.7449385477699881,1969-12-21
0.9170360404249968,1969-12-22
0.38982709020927414,1969-12-23
0.08369712886789324,1969-12-24
0.001,1969-12-25
0.001,1969-12-26
0.5396717972921447,1969-12-27
0.001,1969-12-28
0.5882132000301621,1969-12-29
0.9870098413231859,1969-12-30
1.9699787749679882,1969-12-31
0.001,1970-01-01
0.001,1970-01-02
0.0006079356334769068,1970-01-03
1.2651495549626939,1970-01-04
0.5123530897274747,1970-01-05
0.06417566937269074,1970-01-06
0.4141461684709179,1970-01-07
0.014513021220601881,1970-01-08
0.413710734860715,1970-01-09
0.001,1970-01-10
0.001,1970-01-11
0.001,1970-01-12
0.001,1970-01-13
0.4942254488713537,1970-01-14
0.001,1970-01-15
0.001,1970-01-16
0.001,1970-01-17
0.001,1970-01-18
0.9500888480613207,1970-01-19
0.47092693896847143,1970-01-20
0.001,1970-01-21
0.001,1970-01-22
0.5690655819770343,1970-01-23
0.001,1970-01-24
0.001,1970-01-25
0.001,1970-01-26
0.001,1970-01-27
1.1352624861939855,1970-01-28
0.6262994383394501,1970-01-29
2.021687103165868,1970-01-30
0.001,1970-01-31
0.001,1970-02-01
1.636937294867368,1970-02-02
0.001,1970-02-03
0.7802323676265213,1970-02-04
0.001,1970-02-05
1.2197426026805922,1970-02-06
0.001,1970-02-07
1.2352064046603375,1970-02-08
1.4188673450545215,1970-02-09
0.33295949587605805,1970-02-10
0.001,1970-02-11
0.5529708724528648,1970-02-12
0.19507224979729337,1970-02-13
0.001,1970-02-14
0.001,1970-02-15
1.0163795189680107,1970-02-16
0.33847303016130936,1970-02-17
0.001,1970-02-18
0.001,1970-02-19
1.465345450049869,1970-02-20
1.658670115991072,1970-02-21
2.162412632193291,1970-02-22
0.001,1970-02-23
0.001,1970-02-24
0.8377341856641183,1970-02-25
2.238033542619623,1970-02-26
0.001,1970-02-27
0.11016277002230244,1970-02-28
1.5689017506108196,1970-03-01
0.001,1970-03-02
1.161217920874871,1970-03-03
0.5249181812905417,1970-03-04
1.6060479271241157,1970-03-05
0.7287250806058092,1970-03-06
1.01446651883093,1970-03-07
0.706546631362617,1970-03-08
0.5766901049130961,1970-03-09
0.001,1970-03-10
0.001,1970-03-11
0.001,1970-03-12
0.9583902926418961,1970-03-13
0.001,1970-03-14
0.001,1970-03-15
0.5008782217692228,1970-03-16
0.05024550510167618,1970-03-17
0.001,1970-03-18
0.5499164644032181,1970-03-19
0.04972172499579015,1970-03-20
0.001,1970-03-21
0.001,1970-03-22
0.001,1970-03-23
0.6827516953797559,1970-03-24
0.001,1970-03-25
0.08867750048871538,1970-03-26
0.001,1970-03-27
0.001,1970-03-28
0.9301359479124132,1970-03-29
0.001,1970-03-30
0.001,1970-03-31
0.2799813457561326,1970-04-01
0.6579868807641545,1970-04-02
0.018914925664527724,1970-04-03
0.6922233332813181,1970-04-04
1.7828740961315084,1970-04-05
0.001,1970-04-06
0.6040597059136786,1970-04-07
0.001,1970-04-08
0.5008558265958637,1970-04-09
1.264676226283486,1970-04-10
0.001,1970-04-11
0.001,1970-04-12
0.8067631438592329,1970-04-13
3.0622657187148454,1970-04-14
3.0967204736023897,1970-04-15
7.096213608502999,1970-04-16
6.8025924115364145,1970-04-17
5.065168164554719,1970-04-18
4.927425384435769,1970-04-19
6.3435273391347256,1970-04-20
5.446212990765876,1970-04-21
5.071461546650506,1970-04-22
8.198496001090383,1970-04-23
4.839276424691767,1970-04-24
7.093837695235596,1970-04-25
7.955411362142713,1970-04-26
7.005155657466253,1970-04-27
8.010272189372742,1970-04-28
8.174820366031987,1970-04-29
9.057254730902166,1970-04-30
9.61264069867879,1970-05-01
10.006683287515836,1970-05-02
7.737041997992006,1970-05-03
15.653610398307972,1970-05-04
20.96227564463758,1970-05-05
25.767345854583482,1970-05-06
33.51190590853924,1970-05-07
37.793524724743726,1970-05-08
42.5476716714375,1970-05-09
41.83856395302403,1970-05-10
41.617453156390425,1970-05-11
41.12596073388931,1970-05-12
39.6239554703021,1970-05-13
41.8107512350109,1970-05-14
40.27670164845857,1970-05-15
38.535152930276396,1970-05-16
37.22458298644039,1970-05-17
34.70554360007401,1970-05-18
29.24150436792707,1970-05-19
26.372340059495908,1970-05-20
23.258176029555248,1970-05-21
18.081143997168,1970-05-22
15.371937355156645,1970-05-23
16.337203964340855,1970-05-24
13.508996569277766,1970-05-25
13.788897649559624,1970-05-26
14.282039003286934,1970-05-27
13.573615155332762,1970-05-28
11.948365313152479,1970-05-29
12.643145457110464,1970-05-30
10.05702136357623,1970-05-31
10.497295585120053,1970-06-01
11.184112297838213,1970-06-02
8.866581892068611,1970-06-03
6.148609572841838,1970-06-04
7.425833786289964,1970-06-05
6.4747525681224465,1970-06-06
5.939657944402784,1970-06-07
5.843879472613066,1970-06-08
7.634371634047726,1970-06-09
4.326446102163234,1970-06-10
6.296913051765559,1970-06-11
7.16077089217918,1970-06-12
5.809872875267313,1970-06-13
5.983355778089138,1970-06-14
3.6117596469746216,1970-06-15
4.073527948401141,1970-06-16
3.6100264423450463,1970-06-17
3.1307879627407686,1970-06-18
2.8724617158630714,1970-06-19
3.7369708068130016,1970-06-20
2.947767663096328,1970-06-21
3.0686307909199226,1970-06-22
4.743882338950295,1970-06-23
6.42088374304087,1970-06-24
5.8201970846054145,1970-06-25
10.087830263724532,1970-06-26
8.441425054272408,1970-06-27
7.5430769032894345,1970-06-28
9.586324363752938,1970-06-29
10.985775416836836,1970-06-30
15.272398466195735,1970-07-01
15.933291675042938,1970-07-02
17.972248866376763,1970-07-03
21.759202086167324,1970-07-04
19.560257852735184,1970-07-05
18.265967003091443,1970-07-06
16.968972882340037,1970-07-07
18.101075647125874,1970-07-08
13.981049346425106,1970-07-09
12.453970486437528,1970-07-10
10.297135832803026,1970-07-11
9.448148071300917,1970-07-12
11.47413323512709,1970-07-13
9.425596003243589,1970-07-14
10.271787235370224,1970-07-15
11.28244306165787,1970-07-16
9.883834614490276,1970-07-17
11.932883196832892,1970-07-18
10.320234609945082,1970-07-19
12.271181202779264,1970-07-20
12.577859508984321,1970-07-21
13.61552213692604,1970-07-22
16.453784918522736,1970-07-23
18.149182926076257,1970-07-24
21.377548619963534,1970-07-25
21.54511391845685,1970-07-26
19.116405149223247,1970-07-27
16.718315149570657,1970-07-28
14.436547478441103,1970-07-29
11.0537833031423,1970-07-30
11.37328078434356,1970-07-31
10.837679977371835,1970-08-01
10.106323313590892,1970-08-02
9.803443015406788,1970-08-03
7.797364111292165,1970-08-04
8.492903779318231,1970-08-05
4.529677865532305,1970-08-06
4.573002741305238,1970-08-07
6.255335331635775,1970-08-08
5.902216752517762,1970-08-09
3.563937456132343,1970-08-10
6.289837816035749,1970-08-11
6.523859076597607,1970-08-12
9.590806509233348,1970-08-13
7.985883953107514,1970-08-14
9.700664328668115,1970-08-15
8.974508983822593,1970-08-16
8.965868391447565,1970-08-17
11.297857170138716,1970-08-18
10.050158566799915,1970-08-19
12.492789396781243,1970-08-20
8.768877855481112,1970-08-21
11.826951437630184,1970-08-22
10.615662854367276,1970-08-23
8.422808069227397,1970-08-24
8.88903884234167,1970-08-25
7.3291053313312275,1970-08-26
5.46912862383783,1970-08-27
3.62061093921277,1970-08-28
4.500000933992217,1970-08-29
3.237523203032519,1970-08-30
3.3216235154990357,1970-08-31
3.379984585798484,1970-09-01
4.617908976918025,1970-09-02
4.350863259810969,1970-09-03
5.063941193621483,1970-09-04
4.560649707265874,1970-09-05
4.960617099197464,1970-09-06
6.469653434865367,1970-09-07
6.353863266711606,1970-09-08
9.614637743168586,1970-09-09
9.893172113344702,1970-09-10
11.607398150387397,1970-09-11
11.356369457803122,1970-09-12
11.691359450661114,1970-09-13
13.020439220372463,1970-09-14
13.955095108835462,1970-09-15
11.095033070477283,1970-09-16
9.297212061409791,1970-09-17
8.079400340825496,1970-09-18
7.693909773103298,1970-09-19
9.857312822949334,1970-09-20
7.076165686828649,1970-09-21
6.968592539355141,1970-09-22
6.671882718465491,1970-09-23
3.907336698017458,1970-09-24
3.3087863349135618,1970-09-25
3.219241006342008,1970-09-26
3.877316587961287,1970-09-27
4.825132919763162,1970-09-28
9.191239552604562,1970-09-29
11.745446523588827,1970-09-30
14.667186013195687,1970-10-01
16.168103855681917,1970-10-02
19.22583709915361,1970-10-03
18.079804814028435,1970-10-04
16.70718119232434,1970-10-05
17.74080070458665,1970-10-06
14.216760273761388,1970-10-07
13.032172544874893,1970-10-08
11.065587774498798,1970-10-09
9.053744220784004,1970-10-10
10.491035682826851,1970-10-11
9.153013869994105,1970-10-12
10.08135639144141,1970-10-13
9.542189212477039,1970-10-14
9.397368233181107,1970-10-15
8.79369258265478,1970-10-16
7.850750465866209,1970-10-17
9.690122835986685,1970-10-18
8.90977384242779,1970-10-19
7.651318985136987,1970-10-20
7.448248336851946,1970-10-21
7.135347404289043,1970-10-22
7.527411252586902,1970-10-23
6.16176752971555,1970-10-24
6.2634944303621305,1970-10-25
6.678217581470498,1970-10-26
6.845635862345976,1970-10-27
2.840189391018381,1970-10-28
4.034473771143743,1970-10-29
4.732200528264094,1970-10-30
3.572985684090497,1970-10-31
2.210413833725817,1970-11-01
3.7799076788559667,1970-11-02
1.209082762733079,1970-11-03
3.3174357283712053,1970-11-04
2.6941458834363936,1970-11-05
0.4751155434766867,1970-11-06
1.1317423137373672,1970-11-07
3.4764980992770758,1970-11-08
0.001,1970-11-09
0.001,1970-11-10
1.5208924240280388,1970-11-11
0.5249103416360319,1970-11-12
1.9427042002188564,1970-11-13
0.001,1970-11-14
0.001,1970-11-15
0.9604016803828554,1970-11-16
2.985286079504431,1970-11-17
2.638126661435025,1970-11-18
2.6703083342143414,1970-11-19
2.5774879454324946,1970-11-20
5.161329010453565,1970-11-21
5.04403376163539,1970-11-22
5.081446750579179,1970-11-23
2.947811300690739,1970-11-24
2.774224221341393,1970-11-25
2.323924450476444,1970-11-26
1.9922373910042894,1970-11-27
2.019639483238303,1970-11-28
2.1003459030349187,1970-11-29
1.296736193822882,1970-11-30
2.289359800678823,1970-12-01
1.8939486589510488,1970-12-02
2.5148482850030702,1970-12-03
1.6056971097282138,1970-12-04
3.1013186848964014,1970-12-05
1.4754953731825395,1970-12-06
1.5645865668929508,1970-12-07
0.21507066216923798,1970-12-08
2.631343744246126,1970-12-09
5.441731634421248,1970-12-10
6.126775866177011,1970-12-11
7.715734781486681,1970-12-12
5.220213174596511,1970-12-13
5.447967872577883,1970-12-14
4.9802781867873085,1970-12-15
2.547597225419543,1970-12-16
3.4995139191185936,1970-12-17
4.083107258498095,1970-12-18
2.931399280100976,1970-12-19
2.2675060480368114,1970-12-20
2.403998759593802,1970-12-21
1.3845143123892583,1970-12-22
0.001,1970-12-23
1.5034461272098723,1970-12-24
1.6038795017348695,1970-12-25
0.001,1970-12-26
0.1988491129597625,1970-12-27
1.620981188380366,1970-12-28
2.332696272039507,1970-12-29
1.2206644302507685,1970-12-30
0.8392828386261953,1970-12-31
0.001,1971-01-01
0.8489049439999933,1971-01-02
0.001,1971-01-03
2.5177911920869427,1971-01-04
0.001,1971-01-05
0.5116302697398308,1971-01-06
0.5121580492044995,1971-01-07
0.7078020588217544,1971-01-08
1.1996783088522538,1971-01-09
2.399516913234963,1971-01-10
2.2027116772472386,1971-01-11
4.433036699849213,1971-01-12
2.418052811918749,1971-01-13
2.6264952154855803,1971-01-14
1.7765291268045984,1971-01-15
3.0996552571721496,1971-01-16
3.1318721452660254,1971-01-17
1.7839642119416375,1971-01-18
0.8577423863653908,1971-01-19
0.7209513878889796,1971-01-20
2.405601055769166,1971-01-21
0.001,1971-01-22
0.1436450551918157,1971-01-23
1.5084692991902995,1971-01-24
0.7418452303498404,1971-01-25
2.0279593414457175,1971-01-26
0.001,1971-01-27
0.001,1971-01-28
1.2005193876911129,1971-01-29
0.001,1971-01-30
0.32487521417557685,1971-01-31
0.08399867895960106,1971-02-01
0.9296634981955471,1971-02-02
3.0934958900480356,1971-02-03
1.3536491110424473,1971-02-04
1.7767502563250592,1971-02-05
2.8828794865084593,1971-02-06
1.2750197433564305,1971-02-07
1.855136022152901,1971-02-08
3.3458806161528947,1971-02-09
0.9681174339513756,1971-02-10
2.7937357659229884,1971-02-11
2.48853869723379,1971-02-12
1.976028482757246,1971-02-13
2.2855630863536915,1971-02-14
2.405411941846308,1971-02-15
0.9489409895033499,1971-02-16
3.054816955784728,1971-02-17
2.5046281348348023,1971-02-18
0.001,1971-02-19
0.8463335997690988,1971-02-20
1.612245192588514,1971-02-21
1.5461074068246834,1971-02-22
0.728661546749289,1971-02-23
0.10243847611933532,1971-02-24
1.6621655600929601,1971-02-25
2.407251892622924,1971-02-26
0.001,1971-02-27
0.7262702105495318,1971-02-28
0.3012739331306535,1971-03-01
1.5654479278990447,1971-03-02
0.001,1971-03-03
1.0832391172228284,1971-03-04
0.001,1971-03-05
1.0214141463526054,1971-03-06
0.001,1971-03-07
0.29505173462357515,1971-03-08
0.12999161413713345,1971-03-09
0.15820816638238433,1971-03-10
0.001,1971-03-11
0.08777374070742744,1971-03-12
0.5607086649892941,1971-03-13
0.001,1971-03-14
0.001,1971-03-15
0.001,1971-03-16
1.3855493742551301,1971-03-17
0.34026285225468,1971-03-18
0.001,1971-03-19
0.001,1971-03-20
0.001,1971-03-21
0.001,1971-03-22
0.3908947267395362,1971-03-23
1.3196576698138354,1971-03-24
0.001,1971-03-25
0.001,1971-03-26
0.001,1971-03-27
0.001,1971-03-28
0.40788523253404696,1971-03-29
0.028249815826971246,1971-03-30
0.8092851123249162,1971-03-31
1.4388488842411369,1971-04-01
0.33598986701792233,1971-04-02
0.6482843672510887,1971-04-03
0.001,1971-04-04
2.176969499867873,1971-04-05
0.4007696534363614,1971-04-06
1.0855795203008225,1971-04-07
5.1968913570229525,1971-04-08
4.510628519450157,1971-04-09
7.896644080427636,1971-04-10
8.228612272368645,1971-04-11
7.5825077696012935,1971-04-12
6.46082622464343,1971-04-13
8.907170874011156,1971-04-14
10.685390641309382,1971-04-15
10.162672792726555,1971-04-16
11.03724024361674,1971-04-17
10.977391544782801,1971-04-18
10.105744302843853,1971-04-19
10.868965968928649,1971-04-20
9.539061126189576,1971-04-21
9.935969144481094,1971-04-22
9.209041598233568,1971-04-23
9.049203367041487,1971-04-24
8.724625220506782,1971-04-25
7.388425800917058,1971-04-26
10.016274801637229,1971-04-27
10.363827491162603,1971-04-28
10.879103115352528,1971-04-29
11.693933331327681,1971-04-30
10.236639017836865,1971-05-01
12.880792979112258,1971-05-02
12.18290354185437,1971-05-03
16.169937791655684,1971-05-04
22.342154946831307,1971-05-05
26.32904259749569,1971-05-06
26.9756569235334,1971-05-07
32.14129847401191,1971-05-08
38.590564858323035,1971-05-09
36.273837698309414,1971-05-10
38.617179794077835,1971-05-11
37.36172667839201,1971-05-12
38.563094711954776,1971-05-13
38.40897638377431,1971-05-14
42.072743729503564,1971-05-15
42.11369784535815,1971-05-16
40.784960283328864,1971-05-17
36.896597797802684,1971-05-18
32.52118445957323,1971-05-19
26.311498795801114,1971-05-20
22.34784522767147,1971-05-21
16.981936156579785,1971-05-22
12.510396378277283,1971-05-23
12.11121988453859,1971-05-24
12.124100791695726,1971-05-25
16.818405282275272,1971-05-26
18.99676614916331,1971-05-27
19.060415513490646,1971-05-28
22.9139523242103,1971-05-29
27.139785409708416,1971-05-30
24.967030081958608,1971-05-31
23.35565702532615,1971-06-01
19.052821457263228,1971-06-02
16.401977094613912,1971-06-03
13.784268309601682,1971-06-04
10.862186199815868,1971-06-05
6.833658769737547,1971-06-06
8.177647697841424,1971-06-07
8.045270217926143,1971-06-08
7.446675003686635,1971-06-09
5.652874066069159,1971-06-10
5.017993176215121,1971-06-11
4.582031018490946,1971-06-12
5.59614316083698,1971-06-13
6.270128425463518,1971-06-14
4.094655841825046,1971-06-15
4.379012419888126,1971-06-16
4.117243031697787,1971-06-17
6.087998399159422,1971-06-18
5.28773236097679,1971-06-19
4.0214354087696,1971-06-20
6.141818194401637,1971-06-21
6.186806071791751,1971-06-22
8.080052768251058,1971-06-23
8.431484113617628,1971-06-24
10.27332587528032,1971-06-25
9.806642289824449,1971-06-26
11.565632147693576,1971-06-27
12.244365284536839,1971-06-28
11.842563016871631,1971-06-29
8.028492101674265,1971-06-30
7.550529256836789,1971-07-01
8.12906432167431,1971-07-02
7.129836599225934,1971-07-03
4.578596200169884,1971-07-04
5.65237022834412,1971-07-05
3.5573130055031674,1971-07-06
3.768073649220726,1971-07-07
3.2123651660493,1971-07-08
2.4401413271894867,1971-07-09
3.4811241288343635,1971-07-10
0.8959182174944251,1971-07-11
1.6102207977447829,1971-07-12
1.29332307127746,1971-07-13
3.9358627102196078,1971-07-14
4.7156597297751155,1971-07-15
5.245792238563865,1971-07-16
8.385766552187135,1971-07-17
5.1870149970675055,1971-07-18
4.690924223860276,1971-07-19
5.865506775496054,1971-07-20
10.67562825103854,1971-07-21
8.784733002038305,1971-07-22
10.486999556555853,1971-07-23
11.11389254366391,1971-07-24
10.380142672108855,1971-07-25
12.794255520143231,1971-07-26
11.231430960396914,1971-07-27
12.274423619165747,1971-07-28
12.476422458158392,1971-07-29
12.263998073636136,1971-07-30
12.940229331083172,1971-07-31
13.100546079189982,1971-08-01
16.19472538747623,1971-08-02
15.152561512812836,1971-08-03
16.252896686774886,1971-08-04
15.649560369998332,1971-08-05
15.830173863000182,1971-08-06
15.535341406236082,1971-08-07
14.11587243186587,1971-08-08
14.408927405236657,1971-08-09
14.369672092961201,1971-08-10
12.832218249260631,1971-08-11
9.204577665201505,1971-08-12
8.685326392562432,1971-08-13
7.382653795798087,1971-08-14
4.752536761042627,1971-08-15
5.301984083817845,1971-08-16
4.178475841174215,1971-08-17
5.094315589206063,1971-08-18
3.480879962382372,1971-08-19
4.91194916900488,1971-08-20
2.1022557415080403,1971-08-21
3.5528788729317964,1971-08-22
3.2009014358953665,1971-08-23
2.6495762715972915,1971-08-24
2.2204374739502457,1971-08-25
2.9596064481170856,1971-08-26
0.9869609460607038,1971-08-27
2.352834803060623,1971-08-28
1.1445190786549122,1971-08-29
0.001,1971-08-30
1.1677580622706707,1971-08-31
0.03238575143305189,1971-09-01
0.001,1971-09-02
1.5940259678097504,1971-09-03
2.190342992348167,1971-09-04
0.001,1971-09-05
0.33583840782205826,1971-09-06
1.1628416649828863,1971-09-07
0.47923353047180406,1971-09-08
0.6148911618751155,1971-09-09
2.4391754638577465,1971-09-10
2.3593850826467557,1971-09-11
2.03759814434824,1971-09-12
0.07427403575320729,1971-09-13
0.5678786754879445,1971-09-14
0.39578377862926933,1971-09-15
0.8908541890007702,1971-09-16
1.1901051401967822,1971-09-17
0.6268141538298924,1971-09-18
2.7876875188151042,1971-09-19
1.1609332052467323,1971-09-20
0.001,1971-09-21
2.192570455222951,1971-09-22
0.001,1971-09-23
1.5395170476241717,1971-09-24
0.6809847780869006,1971-09-25
1.9891449313070833,1971-09-26
1.059581973112458,1971-09-27
1.9528724231088095,1971-09-28
3.022783432665767,1971-09-29
3.280944867288907,1971-09-30
2.153529672680512,1971-10-01
2.403554757357288,1971-10-02
4.292051173567317,1971-10-03
2.2279785477929615,1971-10-04
1.4575296690564452,1971-10-05
1.4634099913740846,1971-10-06
2.4594899457616157,1971-10-07
0.2596221663608522,1971-10-08
2.9789665958572336,1971-10-09
1.2005623786232749,1971-10-10
0.001,1971-10-11
1.5031427669028496,1971-10-12
2.7147762165582447,1971-10-13
3.712579053787369,1971-10-14
3.386951384710699,1971-10-15
3.366804377234565,1971-10-16
3.889350181356143,1971-10-17
3.4936013908301184,1971-10-18
5.860198536294227,1971-10-19
6.484519419658976,1971-10-20
10.120237094173628,1971-10-21
9.492587472037743,1971-10-22
12.25060703501665,1971-10-23
11.853205115106825,1971-10-24
12.767717593329827,1971-10-25
11.62729676590946,1971-10-26
10.859908761763789,1971-10-27
8.765405254411638,1971-10-28
6.13489766718446,1971-10-29
6.691983392437676,1971-10-30
6.060287877627778,1971-10-31
5.713975434960498,1971-11-01
5.839967109431766,1971-11-02
1.2058304714655814,1971-11-03
4.629982352717027,1971-11-04
4.9040584295340155,1971-11-05
2.8682895367160897,1971-11-06
1.2494897808809364,1971-11-07
2.134668655359326,1971-11-08
3.3718191377883056,1971-11-09
2.917196552440618,1971-11-10
1.0545969368450325,1971-11-11
2.846990077758487,1971-11-12
1.1186222704649194,1971-11-13
1.991694379148529,1971-11-14
3.0410186316233894,1971-11-15
1.727560453835,1971-11-16
0.9121303926655945,1971-11-17
0.10470284025467147,1971-11-18
1.0475436103736349,1971-11-19
0.2498372872305279,1971-11-20
1.9482656366830218,1971-11-21
0.9704988493591392,1971-11-22
0.18206259508440037,1971-11-23
2.460338068603185,1971-11-24
5.599663281667746,1971-11-25
3.9862156409698453,1971-11-26
3.8282788896827293,1971-11-27
5.579060866164843,1971-11-28
5.269842336582249,1971-11-29
5.718951254339411,1971-11-30
5.192061116169577,1971-12-01
4.96757980064519,1971-12-02
5.474268916272742,1971-12-03
5.434707263156094,1971-12-04
5.533742206023059,1971-12-05
6.312640772995881,1971-12-06
4.285652748625758,1971-12-07
3.430940601702723,1971-12-08
4.13736583017841,1971-12-09
4.919707714514416,1971-12-10
2.776555365479904,1971-12-11
2.59297360982068,1971-12-12
4.872596117354901,1971-12-13
4.097530955701214,1971-12-14
3.7886975831720333,1971-12-15
4.067174985916904,1971-12-16
7.029795197587903,1971-12-17
5.547791806625407,1971-12-18
6.872073077416545,1971-12-19
5.497999492164815,1971-12-20
6.037017473294605,1971-12-21
8.097262128996352,1971-12-22
8.64025979455265,1971-12-23
9.940303932309288,1971-12-24
9.565386899795339,1971-12-25
9.098095038528356,1971-12-26
9.162967134030875,1971-12-27
6.540091362399907,1971-12-28
7.922183895244904,1971-12-29
6.045741929388559,1971-12-30
4.529307791145954,1971-12-31
3.8853201676509177,1972-01-01
2.4337801410909026,1972-01-02
1.6895774750109502,1972-01-03
0.8394037154348922,1972-01-04
0.3870194045879068,1972-01-05
0.9633919659295271,1972-01-06
0.001,1972-01-07
2.7472449890139417,1972-01-08
0.001,1972-01-09
0.3669785396945978,1972-01-10
1.228099837014802,1972-01-11
1.750207917307478,1972-01-12
0.001,1972-01-13
0.001,1972-01-14
0.8057166332269482,1972-01-15
0.8791023208173021,1972-01-16
2.3464646261170596,1972-01-17
1.3908093918321387,1972-01-18
0.3285562700699112,1972-01-19
1.9394901235179045,1972-01-20
1.1680584141497916,1972-01-21
0.07554580073486972,1972-01-22
0.001,1972-01-23
0.7715742027909379,1972-01-24
1.9102118313053,1972-01-25
0.001,1972-01-26
0.4563237615264335,1972-01-27
0.378646426144816,1972-01-28
0.445078511725442,1972-01-29
0.5131288672759784,1972-01-30
0.17062658164981548,1972-01-31
0.40479462966720786,1972-02-01
0.001,1972-02-02
0.001,1972-02-03
0.15432092903910344,1972-02-04
2.719152146673412,1972-02-05
0.2384215889973464,1972-02-06
0.12812762646812959,1972-02-07
0.3060790631461257,1972-02-08
0.08058213588065366,1972-02-09
0.001,1972-02-10
1.2638163669093645,1972-02-11
0.7608959049765452,1972-02-12
1.3963276261598543,1972-02-13
1.2760882440565968,1972-02-14
2.0741376352034226,1972-02-15
0.001,1972-02-16
1.2754157166829205,1972-02-17
0.001,1972-02-18
1.4279736815624817,1972-02-19
2.6265693214108508,1972-02-20
0.001,1972-02-21
0.8762600508384332,1972-02-22
0.001,1972-02-23
1.8675794250622844,1972-02-24
1.252743253372084,1972-02-25
0.001,1972-02-26
0.11503728734746121,1972-02-27
0.001,1972-02-28
1.1975174889540683,1972-02-29
0.6972770162921145,1972-03-01
1.1841828098501292,1972-03-02
0.001,1972-03-03
0.10114893415690807,1972-03-04
1.3336170495590527,1972-03-05
0.001,1972-03-06
1.1106589236091053,1972-03-07
0.2529020628748357,1972-03-08
0.5106701660813565,1972-03-09
0.001,1972-03-10
2.0528245195325185,1972-03-11
0.10866869795766038,1972-03-12
1.7530600567278618,1972-03-13
1.39459399514341,1972-03-14
0.001,1972-03-15
2.248829458848831,1972-03-16
1.4483255772388175,1972-03-17
1.5474519880097632,1972-03-18
0.8049173951788768,1972-03-19
0.001,1972-03-20
1.5899558649570689,1972-03-21
0.2623268012575818,1972-03-22
1.614132576068756,1972-03-23
1.7957100703452937,1972-03-24
2.725931245106228,1972-03-25
1.5006099038551053,1972-03-26
2.3950981506390616,1972-03-27
2.0426831242443186,1972-03-28
1.036819303599445,1972-03-29
1.525259512423337,1972-03-30
1.1466187279564437,1972-03-31
3.087483639009628,1972-04-01
2.4531233531305094,1972-04-02
1.9807692684425204,1972-04-03
1.828025984001199,1972-04-04
2.80551837345191,1972-04-05
3.337797825271987,1972-04-06
3.6027195720373335,1972-04-07
3.1108172490964,1972-04-08
4.792163397144726,1972-04-09
3.6114215374920877,1972-04-10
2.4943731297218914,1972-04-11
4.098614467826098,1972-04-12
4.006696345168165,1972-04-13
6.114856936703532,1972-04-14
5.124798248268525,1972-04-15
6.014470209153254,1972-04-16
5.2149519581028345,1972-04-17
7.079779167266178,1972-04-18
5.069654087940856,1972-04-19
6.1423497980742665,1972-04-20
9.531147571474095,1972-04-21
7.466223635161556,1972-04-22
6.114765443470571,1972-04-23
8.178524324491326,1972-04-24
8.992111234585517,1972-04-25
12.098093114250865,1972-04-26
15.335582419278994,1972-04-27
18.483083232084994,1972-04-28
21.990304880572165,1972-04-29
24.826098930940894,1972-04-30
26.896804731934047,1972-05-01
26.436740826431205,1972-05-02
